AAAABCLLN,ABACALLAN
ELLTV,VETLL
ELOTV,VETLO
AEMVX,VEXAM
AERVX,VEXAR
AESVX,VEXAS
AETVX,VEXAT
AEUVX,VEXAU
EEMVX,VEXEM
EENVX,VEXEN
EESVX,VEXES
EEUVX,VEXEU
EINVX,VEXIN
EISVX,VEXIS
AIJTV,VIATJ
AISTV,VIATS
ACIIV,VICIA
CEIIV,VICIE
CIIIV,VICII
CIIOV,VICIO
CIISV,VICIS
DEIOV,VIDEO
ADIUV,VIDUA
DISUV,VIDUS
AGIIV,VIGIA
GIILV,VIGIL
GIIMV,VIGIM
GIIRV,VIGIR
GIISV,VIGIS
GIITV,VIGIT
GIIUV,VIGIU
GIIVX,VIGIX
GIORV,VIGOR
EILRV,VILER
EIMTV,VIMET
CILNV,VINCL
CIINV,VINIC
IILNV,VINIL
INSTV,VINTS
AINVY,VINYA
INOOV,VIONO
IOSTV,VIOTS
AIMRV,VIRAM
AIRRV,VIRAR
EIMRV,VIREM
CIIRV,VIRIC
IILRV,VIRIL
IIRSV,VIRIS
ILORV,VIROL
IORSV,VIROS
IORTV,VIROT
IRSUV,VIRUS
AIMSV,VISAM
AISUV,VISAU
CISSV,VISCS
EIMSV,VISEM
EISUV,VISEU
IIOSV,VISIO
IISSV,VISIS
IISTV,VISIT
IISUV,VISIU
IOSSV,VISOS
ISSTV,VISTS
EITTV,VITET
IOTVX,VITXO
DIOUV,VIUDO
ACIVV,VIVAC
EIRVV,VIVER
EISVV,VIVES
DIIVV,VIVID
IIMVV,VIVIM
IIUVV,VIVIU
IORVV,VIVOR
DOSUV,VODUS
AGMOV,VOGAM
AGOUV,VOGAU
GIMOV,VOGIM
GIOSV,VOGIS
GIOTV,VOGIT
GIOUV,VOGIU
GIOVX,VOGIX
EGOUV,VOGUE
ALMOV,VOLAM
ALOTV,VOLAT
ELMOV,VOLEM
ILNOV,VOLIN
ILOSV,VOLIS
ILOTV,VOLTI
LOOTV,VOLTO
LOSTV,VOLTS
LMOUV,VOLUM
ALOVV,VOLVA
EMORV,VOMER
CIMOV,VOMIC
ANORV,VORAN
AORSV,VORAS
EORTV,VORET
EORUV,VOREU
AMOTV,VOTAM
AOTTV,VOTAT
AOTUV,VOTAU
EMOTV,VOTEM
EOTUV,VOTEU
INOTV,VOTIN
IOTUV,VOTIU
ELOVX,VOXEL
DSUUV,VUDUS
EITUV,VUITE
ISTUV,VUITS
AGLUV,VULGA
ILPUV,VULPI
LSTUV,VULTS
ALUVV,VULVA
ABCEX,XABEC
AACLX,XACAL
AACMX,XACAM
AACRX,XACAR
AACSX,XACAS
AACUX,XACAU
ACOSX,XACOS
ADORX,XADOR
AAFMX,XAFAM
AAFRX,XAFAR
AAFSX,XAFAS
AAFUX,XAFAU
ACEFX,XAFEC
AEFMX,XAFEM
AEFNX,XAFEN
AEFSX,XAFES
AEFUX,XAFEU
AFGIX,XAFIG
AFINX,XAFIN
AAIMX,XAIAM
AAIRX,XAIAR
AAISX,XAIAS
AAITX,XAIAT
AAMMX,XAMAM
AAMSX,XAMAS
AAMUX,XAMAU
AABMX,XAMBA
AEMMX,XAMEM
AEMUX,XAMEU
AIMSX,XAMIS
AMOSX,XAMOS
AMPUX,XAMPU
AACNX,XANCA
AANXX,XANXA
AAMPX,XAPAM
AAPRX,XAPAR
AAPSX,XAPAS
AAPTX,XAPAT
AAPUX,XAPAU
AEMPX,XAPEM
AENPX,XAPEN
AEPUX,XAPEU
ALOPX,XAPOL
AOPSX,XAPOS
AOPTX,XAPOT
AEQUX,XAQUE
AIQUX,XAQUI
ALORX,XAROL
AOPRX,XAROP
AARRX,XARRA
AERRX,XARRE
AIRRX,XARRI
AORRX,XARRO
ACRUX,XARUC
AARXX,XARXA
AORXX,XARXO
AOSTX,XATOS
AOTUX,XAUTO
AAUXX,XAUXA
AALVX,XAVAL
AOSVX,XAVOS
AEFLX,XEFLA
CEISX,XEICS
AEIXX,XEIXA
EISXX,XEIXS
AELVX,XELVA
CEIMX,XEMIC
EERSX,XERES
EERRX,XERRE
EIRRX,XERRI
EORRX,XERRO
BCEIX,XIBEC
BCIUX,XIBUC
CILOX,XICOL
ACIRX,XICRA
DFIIX,XIFID
FIIRX,XIFRI
FIORX,XIFRO
AIITX,XIITA
AILLX,XILLA
AINRX,XINAR
AINSX,XINAS
AINUX,XINAU
EIMNX,XINEM
EINNX,XINEN
IINNX,XININ
IINSX,XINIS
AINXX,XINXA
CIIRX,XIRIC
GIIRX,XIRIG
IIORX,XIROI
ACISX,XISCA
CILSX,XISCL
EIMTX,XITEM
AILUX,XIULA
IILUX,XIULI
ILOUX,XIULO
ACMOX,XOCAM
ACORX,XOCAR
ACOUX,XOCAU
EFORX,XOFER
ALLOX,XOLLA
ELLOX,XOLLE
ILLOX,XOLLI
LLOOX,XOLLO
LLOSX,XOLLS
AMOPX,XOPAM
AOPUX,XOPAU
EMOPX,XOPEM
ENOPX,XOPEN
EOPUX,XOPEU
IOPSX,XOPIS
EOQUX,XOQUE
IOQUX,XOQUI
CORSX,XORCS
CIORX,XORIC
IORRX,XORRI
OORRX,XORRO
IOSTX,XOTIS
AOTXX,XOTXA
OOTXX,XOTXO
BCEUX,XUBEC
ACLUX,XUCLA
CELUX,XUCLE
CILUX,XUCLI
CLOUX,XUCLO
EOTUX,XUETO
AFRUX,XUFAR
EFRUX,XUFER
EFSUX,XUFES
ISTUX,XUITS
AIUXX,XUIXA
EIUXX,XUIXE
IIUXX,XUIXI
IOUXX,XUIXO
ALLUX,XULLA
AMMUX,XUMAM
AMRUX,XUMAR
AMSUX,XUMAS
AMTUX,XUMAT
AMUUX,XUMAU
EMMUX,XUMEM
EMNUX,XUMEN
EMSUX,XUMES
EMTUX,XUMET
EMUUX,XUMEU
AGNUX,XUNGA
NSTUX,XUNTS
EPSUX,XUPES
ALPUX,XUPLA
ELPUX,XUPLE
ILPUX,XUPLI
LOPUX,XUPLO
IMRUX,XURMI
MORUX,XURMO
ARRUX,XURRA
ORRUX,XURRO
ARTUX,XUTAR
ASTUX,XUTAS
ATTUX,XUTAT
ATUUX,XUTAU
ENTUX,XUTEN
ESTUX,XUTES
ETUUX,XUTEU
INTUX,XUTIN
ABERZ,ZEBRA
BESUZ,ZEBUS
EFIRZ,ZEFIR
DEISZ,ZEIDS
AEINZ,ZEINA
AELMZ,ZELAM
AELRZ,ZELAR
AELTZ,ZELAT
EELMZ,ZELEM
EELNZ,ZELEN
EELSZ,ZELES
EELUZ,ZELEU
EILNZ,ZELIN
EILSZ,ZELIS
ELOSZ,ZELOS
CENSZ,ZENCS
EINTZ,ZENIT
EORSZ,ZEROS
GIOTZ,ZIGOT
ACINZ,ZINCA
CINOZ,ZINCO
CINSZ,ZINCS
CIORZ,ZIRCO
BIMOZ,ZOMBI
ALNOZ,ZONAL
ANOTZ,ZONAT
MOOSZ,ZOOMS
ASUUZ,ZUAUS
LSUUZ,ZULUS
AABC,ABAC
AABT,ABAT
ABIS,ABIS
ABCO,ABOC
ABIO,ABOI
ABNO,ABON
ABOS,ABOS
ABOR,ABRO
ABSU,ABUS
AACC,ACAC
AACL,ACAL
AACN,ACAN
AACR,ACAR
AACT,ACAT
ACCI,ACCI
ACER,ACER
ACDI,ACID
ACIL,ACIL
ACIM,ACIM
ACIN,ACIN
ACEM,ACME
ACEN,ACNE
ACOP,ACOP
ACOR,ACOR
ACOT,ACOT
ACET,ACTE
ABCU,ACUB
ACLU,ACUL
ACSU,ACUS
AADM,ADAM
AADR,ADAR
ADES,ADES
ADEU,ADEU
AADI,ADIA
ADEI,ADIE
ADII,ADII
ADIO,ADIO
ADIR,ADIR
ADIS,ADIS
ADIT,ADIT
ADIU,ADIU
ABDO,ADOB
ADNO,ADON
ADOR,ADOR
ADOS,ADOS
ADLU,ADUL
ADNU,ADUN
ADEV,ADVE
ADEE,AEDE
AEIR,AERI
AAFM,AFAM
AAFN,AFAN
AAFS,AFAS
AEFR,AFER
AFGI,AFIG
AFIL,AFIL
AFIN,AFIN
AFIX,AFIX
AFGO,AFOG
AFNO,AFON
AFOR,AFOR
AAFT,AFTA
AAFU,AFUA
AEFU,AFUE
AFIU,AFUI
AFOU,AFUO
AFSU,AFUS
AFUU,AFUU
AAFG,AGAF
AAGM,AGAM
AAGR,AGAR
AAGS,AGAS
AABG,AGBA
AGIL,AGIL
AGIO,AGIO
AGIT,AGIT
AAGL,AGLA
AEGR,AGRE
AGIR,AGRI
AGOR,AGRO
AAGU,AGUA
AEGU,AGUE
AGIU,AGUI
AGOU,AGUO
AGSU,AGUS
AGTU,AGUT
AGUU,AGUU
AHIR,AHIR
AILL,AILL
AAIN,AINA
AEIN,AINE
AIIN,AINI
AINO,AINO
AINS,AINS
AINU,AINU
AAIR,AIRA
AIIR,AIRI
AIOR,AIRO
AISU,AIUS
AAIX,AIXA
AIIX,AIXI
AIOX,AIXO
AACJ,AJAC
AAJU,AJAU
ACEJ,AJEC
AEJU,AJEU
ACJO,AJOC
AJOV,AJOV
ADJU,AJUD
AJPU,AJUP
AJTU,AJUT
AABL,ALAB
AALM,ALAM
AALR,ALAR
AALS,ALAS
AALT,ALAT
AALU,ALAU
ABIL,ALBI
ABLO,ALBO
ABLS,ALBS
ACEL,ALCE
ACLO,ALCO
AEFL,ALEF
AELM,ALEM
AELN,ALEN
AELP,ALEP
AELR,ALER
AELS,ALES
AELU,ALEU
AAFL,ALFA
AGLU,ALGU
AAIL,ALIA
AEIL,ALIE
AIIL,ALII
AILN,ALIN
AILO,ALIO
AILS,ALIS
AALL,ALLA
AEGL,ALEG
AELL,ALEL
ALLO,ALLO
ALOT,ALOT
ALLS,ALLS
AALN,ALNA
AELO,ALOE
ALOU,ALOU
AILP,ALPI
ALST,ALTS
ALMU,ALUM
AILV,ALVI
AACM,AMAC
AAMM,AMAM
AAMR,AMAR
AAMS,AMAS
AAMT,AMAT
AAMU,AMAU
ABLM,AMBL
ABMO,AMBO
AEMM,AMEM
AEMN,AMEN
AEMR,AMER
AEMS,AMES
AEMU,AMEU
ADIM,AMID
AGIM,AMIG
AILM,AMIL
AIMN,AMIN
AIMS,AMIS
AIMT,AMIT
ALMO,AMOL
AMMO,AMOM
AMOR,AMOR
AMOS,AMOS
AMOT,AMOT
AMPR,AMPR
AMRU,AMUR
AAMN,ANAM
AANP,ANAP
AANR,ANAR
AANS,ANAS
AANT,ANAT
AANU,ANAU
ACNO,ANCO
ADIN,ANDI
AENS,ANES
AENT,ANET
AENU,ANEU
AINT,ANIT
AANO,ANOA
ANOT,ANOT
ANOS,ANSO
ANST,ANTS
ALNU,ANUL
ANRU,ANUR
ANSU,ANUS
AINY,ANYI
ANSY,ANYS
AAGP,APAG
AAMP,APAM
AAPR,APAR
AAPS,APAS
AAPT,APAT
AEGP,APEG
AEPX,APEX
AIPS,APIS
AMOP,APOM
ANOP,APON
AOPS,APOS
AEPT,APTE
APRU,APUR
AIQU,AQUI
AABR,ARAB
ABRR,ARBR
ACRS,ARCS
ADRU,ARDU
AAER,AREA
AENR,AREN
AERS,ARES
AERT,ARET
AILR,ARIL
AIRS,ARIS
AIMR,ARMI
AINR,ARNI
ANOR,ARNO
ANRS,ARNS
AEPR,ARPE
AIPR,ARPI
AOPR,ARPO
AIRR,ARRI
AORT,ARTO
ARST,ARTS
ACIS,ASCI
ACLS,ASCL
ACSS,ASCS
AESS,ASES
AOSS,ASOS
APRS,ASPR
AAST,ASTA
AIST,ASTI
ASST,ASTS
AAET,ATEA
AEST,ATES
AETU,ATEU
AAIT,ATIA
ACIT,ATIC
AEIT,ATIE
AIIT,ATII
AIOT,ATIO
AIPT,ATIP
AOTT,ATOT
AIRT,ATRI
AITU,ATUI
APTU,ATUP
ARTU,ATUR
AATX,ATXA
AACU,AUCA
ACOU,AUCO
AIUX,AUIX
AARU,AURA
AIRU,AURI
AORU,AURO
AOTU,AUTO
AALV,AVAL
AARV,AVAR
AENV,AVEN
AERV,AVER
AESV,AVES
AETV,AVET
AAIV,AVIA
ADIV,AVID
AEIV,AVIE
AIIV,AVII
AINV,AVIN
AIOV,AVIO
AISV,AVIS
AIVV,AVIV
ACOV,AVOC
ALOV,AVOL
AIUV,AVUI
AISX,AXIS
ANOX,AXON
AGIZ,AZIG
AIMZ,AZIM
AOSZ,AZOS
AOTZ,AZOT
AABB,BABA
ABCI,BACI
ABCS,BACS
AABD,BADA
ABDE,BADE
ABDI,BADI
ABFS,BAFS
AABI,BAIA
ABIX,BAIX
AABJ,BAJA
ABBL,BALB
ABCL,BALC
ABDL,BALD
ABLL,BALL
ABCN,BANC
ABNS,BANS
ABNY,BANY
ABBR,BARB
ABDR,BARD
ABIR,BARI
ABNR,BARN
ABRS,BARS
AABS,BASA
ABES,BASE
ABST,BAST
ABET,BATE
ABIT,BATI
ABOT,BATO
ABDU,BAUD
AABV,BAVA
ABEV,BAVE
ABIV,BAVI
ABOV,BAVO
BBEE,BEBE
ABCE,BECA
BCEO,BECO
BCES,BECS
ABEF,BEFA
BEEF,BEFE
BEFI,BEFI
BEFO,BEFO
ABEG,BEGA
BEIS,BEIS
BEIX,BEIX
ABEL,BELA
BEEL,BELE
BEIL,BELI
BELL,BELL
BELO,BELO
BELS,BELS
ABEN,BENA
BENS,BENS
BEES,BESE
BEOS,BESO
BEST,BETS
BESU,BEUS
BDIO,BIDO
BFII,BIFI
ABGI,BIGA
BILL,BILL
ABIM,BIMA
ABIN,BINA
BEIN,BINE
BIIN,BINI
BINO,BINO
BBIR,BIRB
BIIS,BISI
BIOS,BISO
BEIT,BITE
BIIT,BITI
BIOT,BITO
BIST,BITS
ABLN,BLAN
ABLT,BLAT
ABLU,BLAU
BCEL,BLEC
BEGL,BLEG
BELT,BLET
BCLO,BLOC
BGLO,BLOG
BFLU,BLUF
BBOO,BOBO
BCIO,BOCI
BCOO,BOCO
BCOS,BOCS
BEOR,BOER
BEOT,BOET
ABGO,BOGA
BGOO,BOGO
BEIO,BOIE
BGIO,BOIG
BIOO,BOIO
BIOR,BOIR
BIOX,BOIX
ABJO,BOJA
BLLO,BOLL
BLOO,BOLO
BLOS,BOLS
BBMO,BOMB
BNOO,BONO
BNOS,BONS
BNOY,BONY
BMOO,BOOM
BDOR,BORD
BLOR,BORL
BMOR,BORM
BNOR,BORN
BOOR,BORO
BORS,BORS
BOOS,BOSO
BOOT,BOTO
BOST,BOTS
BOSU,BOUS
BIOV,BOVI
ABOX,BOXA
BEOX,BOXE
BOOX,BOXO
BOSX,BOXS
ABCR,BRAC
ABMR,BRAM
ABRU,BRAU
ABER,BREA
BCER,BREC
BEGR,BREG
BENR,BREN
BERS,BRES
BERU,BREU
BCIR,BRIC
BEIR,BRIE
BIRS,BRIS
BIRV,BRIV
BCOR,BROC
BORT,BROT
BORU,BROU
BCRU,BRUC
BFRU,BRUF
BMRU,BRUM
BRTU,BRUT
ABBU,BUBA
BBIU,BUBI
BBOU,BUBO
BCSU,BUCS
ABFU,BUFA
BEFU,BUFE
BFIU,BUFI
BFOU,BUFO
BFSU,BUFS
BDIU,BUID
BITU,BUIT
BBLU,BULB
BLLU,BULL
BMSU,BUMS
ABNU,BUNA
BGRU,BURG
BIRU,BURI
BJRU,BURJ
BLRU,BURL
BRUX,BURX
BSTU,BUST
ABTU,BUTA
BETU,BUTE
ACCE,CACE
ACCO,CACO
AACD,CADA
ACEU,CAEU
ACEF,CAFE
ACFS,CAFS
AACG,CAGA
ACGO,CAGO
ACIR,CAIR
ACCL,CALC
ACDL,CALD
ACFL,CALF
ACLL,CALL
ACLM,CALM
ACMP,CAMP
ACNS,CANS
ACNT,CANT
ACOS,CAOS
AACP,CAPA
ACCP,CAPC
ACEP,CAPE
ACIP,CAPI
ACPS,CAPS
ACPT,CAPT
ACCR,CARC
ACDR,CARD
ACNR,CARN
ACPR,CARP
ACRR,CARR
AACS,CASA
ACCS,CASC
ACES,CASE
ACST,CAST
ACTX,CATX
ACTU,CAUT
AACV,CAVA
ACEV,CAVE
ACIV,CAVI
CCES,CECS
CDEI,CEDI
ACEG,CEGA
CEGO,CEGO
CEEL,CELE
CEIL,CELI
CELL,CELL
CELO,CELO
CELS,CELS
CENS,CENS
CENT,CENT
CEPS,CEPS
CCER,CERC
CEIR,CERI
CENR,CERN
CEOR,CERO
CERS,CERS
CERT,CERT
CEIS,CESI
CEST,CEST
ACIU,CIAU
CEIM,CIEM
CEIN,CIEN
CEIU,CIEU
CIIN,CIIN
CIIS,CIIS
CIIL,CILI
CIIM,CIMI
CIMO,CIMO
CIMS,CIMS
CCIN,CINC
CINT,CINT
CCIR,CIRC
CIIR,CIRI
CIOS,CISO
CIST,CIST
CEIT,CITE
CIIT,CITI
CIOT,CITO
ACLN,CLAN
ACLP,CLAP
ACLR,CLAR
ACLV,CLAV
CCEL,CLEC
CCIL,CLIC
CILN,CLIN
CILP,CLIP
CILS,CLIS
CCLO,CLOC
CLNO,CLON
CLOP,CLOP
CLOR,CLOR
CLOS,CLOS
CLOT,CLOT
CLOU,CLOU
BCLU,CLUB
CCLU,CLUC
CCOO,COCO
CCOS,COCS
ACDO,CODA
CDIO,CODI
CDOO,CODO
CEMO,COEM
CEOS,COES
CEOT,COET
CEOU,COEU
ACFO,COFA
CEFO,COFE
CFIO,COFI
CFOO,COFO
CFOS,COFS
ACIO,COIA
CIOX,COIX
CGLO,COLG
CILO,COLI
CLLO,COLL
CLOO,COLO
CLOZ,COLZ
ACMO,COMA
CMOO,COMO
CMOS,COMS
CMOU,COMU
CCNO,CONC
CNOR,CONR
CNOS,CONS
CNOT,CONT
CNOX,CONX
CNOY,CONY
CEOP,COPE
CIOP,COPI
COOP,COPO
COPS,COPS
CCOR,CORC
CDOR,CORD
CIOR,CORI
CMOR,CORM
CORR,CORR
CORS,CORS
CORT,CORT
COOS,COSO
COST,COST
COOT,COTO
COTX,COTX
CORU,COUR
COSU,COUS
CEOV,COVE
CIOV,COVI
COOV,COVO
ACOX,COXA
CEER,CREE
CEMR,CREM
CEPR,CREP
CERU,CREU
CDIR,CRID
CIMR,CRIM
CINR,CRIN
CIRT,CRIT
ACRU,CRUA
CIRU,CRUI
CPRU,CRUP
CRSU,CRUS
ACCU,CUCA
CCOU,CUCO
CCSU,CUCS
CDUU,CUDU
CESU,CUES
CCIU,CUIC
CDIU,CUID
CINU,CUIN
CITU,CUIT
CELU,CULE
CILU,CULI
CLLU,CULL
CLPU,CULP
CLSU,CULS
CEMU,CUME
CNUY,CUNY
COTU,CUOT
CEPU,CUPE
COPU,CUPO
CPSU,CUPS
CRTU,CURT
CISU,CUSI
AADD,DADA
AADG,DAGA
ADIL,DALI
ADLL,DALL
ADLT,DALT
ADMN,DAMN
ADNS,DANS
ADNT,DANT
ADNY,DANY
ADDR,DARD
ADER,DARE
AADT,DATA
ADET,DATE
ADOT,DATO
ADST,DATS
ADSU,DAUS
AADV,DAVA
BDEO,DEBO
ACDE,DECA
DEES,DEES
ADEG,DEGA
DEIM,DEIM
DEIS,DEIS
DEIX,DEIX
DEJU,DEJU
DEIL,DELI
DELM,DELM
DELS,DELS
ADEM,DEMA
ADEN,DENA
DENS,DENS
DENT,DENT
DEOS,DESO
DEET,DETE
DESU,DEUS
CDIS,DICS
CDIT,DICT
ADDI,DIDA
DDIO,DIDO
DEIN,DIEN
DEIU,DIEU
ADGI,DIGA
DGIN,DIGN
DDIN,DIND
DIIN,DINI
DINO,DINO
DINS,DINS
DINY,DINY
DILO,DIOL
DEIR,DIRE
DIRS,DIRS
DIST,DIST
DISU,DIUS
DIIV,DIVI
DIOV,DIVO
DIIX,DIXI
BDLO,DOBL
CDOS,DOCS
DDOO,DODO
DFIO,DOFI
ADGO,DOGA
DIOS,DOIS
DJOO,DOJO
ADLO,DOLA
CDLO,DOLC
DELO,DOLE
DLLO,DOLL
DLOO,DOLO
DLOS,DOLS
ADMO,DOMA
DEMO,DOME
DIMO,DOMI
DMOO,DOMO
DMOS,DOMS
DMOT,DOMT
DENO,DONE
DNOO,DONO
DNOS,DONS
ADOP,DOPA
DEOP,DOPE
DIOP,DOPI
DOOP,DOPO
DIOR,DORI
DMOR,DORM
DORS,DORS
DOOS,DOSO
DEOT,DOTE
DIOT,DOTI
DOOT,DOTO
DOST,DOTS
ADGR,DRAG
ADPR,DRAP
CDER,DREC
DENR,DREN
DERT,DRET
DILR,DRIL
DGOR,DROG
DRSU,DRUS
DRTU,DRUT
BDTU,DUBT
CDSU,DUCS
DELU,DUEL
DEMU,DUEM
DENU,DUEN
DETU,DUET
DEUU,DUEU
ADGU,DUGA
DEGU,DUGE
DGIU,DUGI
DIMU,DUIM
DITU,DUIT
DJOU,DUJO
DLLU,DULL
ADMU,DUMA
DOSU,DUOS
DERU,DURE
DIRU,DURI
DORU,DURO
ADTU,DUTA
DSTU,DUTS
DTUX,DUTX
DSUU,DUUS
DSUX,DUXS
BEEN,EBEN
DEEN,EDEN
DEIT,EDIT
CDEU,EDUC
EEFS,EFES
DEFO,EFOD
EFOR,EFOR
AEEG,EGEA
EEGU,EGEU
EGOS,EGOS
EGIU,EGUI
EEHM,EHEM
AEIX,EIXA
EEIX,EIXE
EIIX,EIXI
EELS,ELES
EELT,ELET
EELV,ELEV
EFLS,ELFS
EILS,ELIS
EILT,ELIT
ELLS,ELLS
ELMS,ELMS
EILO,ELOI
EILU,ELUI
ELLU,ELUL
AELX,ELXA
BELM,EMBL
BEMO,EMBO
EEMS,EMES
EEMT,EMET
EIMR,EMIR
EMPR,EMPR
ELMU,EMUL
EMSU,EMUS
EENS,ENES
EFNU,ENFU
ELNO,ENOL
ENRT,ENTR
EENZ,ENZE
CEEO,EOCE
ENOS,EONS
CEIP,EPIC
EIQU,EQUI
EEMR,EREM
EENR,EREN
EERR,ERER
EERS,ERES
EERT,ERET
EERU,EREU
EGOR,ERGO
EGRS,ERGS
EMOR,ERMO
EMRS,ERMS
ELOR,EROL
AERR,ERRA
EIRR,ERRI
EORR,ERRO
ERST,ERTS
EIMS,ESMI
EMOS,ESMO
EIPS,ESPI
EEST,ESTE
EIMT,ETIM
EORU,EURO
EITV,EVIT
ELOV,EVOL
EITX,EXIT
AACF,FACA
ACFI,FACI
AADF,FADA
ADEF,FADE
ADFI,FADI
ADFO,FADO
AFIO,FAIO
AFIS,FAIS
AAFJ,FAJA
ABFL,FALB
AFLL,FALL
AFLS,FALS
AFLT,FALT
AFMS,FAMS
AFGN,FANG
AFNS,FANS
AAFR,FARA
AFGR,FARG
AFRS,FARS
AFRT,FART
AEFS,FASE
AFST,FAST
AFOT,FATO
AFTU,FATU
AAFV,FAVA
AFOV,FAVO
AEFI,FEIA
EFIM,FEIM
EFIS,FEIS
EFIX,FEIX
EFIL,FELI
AEFM,FEMA
EEFM,FEME
EFMO,FEMO
EFMS,FEMS
EFMT,FEMT
CEFN,FENC
EFNS,FENS
EFNT,FENT
EFNY,FENY
EFIR,FERI
EFMR,FERM
EFRR,FERR
EFRS,FERS
AEFT,FETA
EFST,FETS
EFSU,FEUS
AFIM,FIAM
AFIR,FIAR
AFIT,FIAT
BFIL,FIBL
CFIS,FICS
EFIN,FIEN
EFIU,FIEU
FIIN,FIIN
FIIS,FIIS
FIIL,FILI
FILL,FILL
FILM,FILM
FILO,FILO
FILS,FILS
CFIN,FINC
FINO,FINO
FINS,FINS
FINT,FINT
FIIR,FIRI
FIMR,FIRM
FIOR,FIRO
EFIT,FITE
FIIT,FITI
FIOT,FITO
FIST,FITS
FITX,FITX
FIIX,FIXI
FIOX,FIXO
AFLM,FLAM
AFLO,FLAO
AFLP,FLAP
FILT,FLIT
FILX,FLIX
CFLO,FLOC
FLOR,FLOR
FLOT,FLOT
FLOU,FLOU
FLOX,FLOX
FILU,FLUI
FLMU,FLUM
FLUX,FLUX
AFFO,FOFA
FFOO,FOFO
FGOO,FOGO
FHNO,FOHN
EFIO,FOIE
FGLO,FOLG
FLLO,FOLL
CFNO,FONC
EFNO,FONE
FGNO,FONG
FNOO,FONO
FNOS,FONS
FNOT,FONT
FNOY,FONY
CFOR,FORC
FJOR,FORJ
FMOR,FORM
FNOR,FORN
FORS,FORS
FORT,FORT
AFOS,FOSA
EFOT,FOTE
FJOT,FOTJ
FOOT,FOTO
FOST,FOTS
FOSU,FOUS
ACFR,FRAC
AFRU,FRAU
CEFR,FREC
DEFR,FRED
EFGR,FREG
EFNR,FREN
EFRU,FREU
FGIR,FRIG
FIRS,FRIS
FIRT,FRIT
FIRU,FRUI
EFLU,FUEL
EFTU,FUET
AFGU,FUGA
FGIU,FUGI
FITU,FUIT
AFJU,FUJA
FJOU,FUJO
AFLU,FULA
FLLU,FULL
FLSU,FULS
AFMU,FUMA
EFMU,FUME
FIMU,FUMI
FMOU,FUMO
FMSU,FUMS
DFNU,FUND
FNUY,FUNY
FGRU,FURG
FORU,FURO
FRSU,FURS
FRTU,FURT
FSTU,FUST
AGGS,GAGS
AAGI,GAIA
AGGI,GAIG
AGIS,GAIS
AGGL,GALG
AGLL,GALL
AGLO,GALO
AGLS,GALS
AGLZ,GALZ
ABGM,GAMB
AEGM,GAME
AGMO,GAMO
AGMS,GAMS
AAGN,GANA
AGLR,GARL
AGRS,GARS
AGRT,GART
AEGS,GASE
AGOS,GASO
AGPS,GASP
AGST,GAST
AAGT,GATA
AGOT,GATO
ABGU,GAUB
AGOV,GAVO
CEGS,GECS
EEGL,GELE
EGIL,GELI
EGLO,GELO
EGLS,GELS
EGIM,GEMI
EGIN,GENI
EGNS,GENS
EGNT,GENT
EGPS,GEPS
DEGR,GERD
EGST,GEST
ACGI,GICA
CGIO,GICO
GINS,GINS
GINY,GINY
GIOP,GIPO
EGIR,GIRE
GIIR,GIRI
GIOR,GIRO
GIRS,GIRS
CGIS,GISC
EGIT,GITE
GIIT,GITI
GIOT,GITO
GIST,GITS
ACGL,GLAC
GLMO,GLOM
GLOP,GLOP
GLOS,GLOS
GLOT,GLOT
GLOU,GLUO
GMNO,GNOM
DGIO,GODI
FGOR,GOFR
EGGO,GOGE
GGIO,GOGI
AGJO,GOJA
GJOO,GOJO
GLLO,GOLL
GGNO,GONG
GGOR,GORG
GIOS,GOSI
GOOS,GOSO
GOST,GOTS
AGMR,GRAM
AGNR,GRAN
AGPR,GRAP
AGRU,GRAU
AGRV,GRAV
CEGR,GREC
EGRU,GREU
GIPR,GRIP
GIRU,GRIU
CGOR,GROC
GOPR,GROP
GORS,GROS
GMRU,GRUM
GORU,GRUO
GPRU,GRUP
GRUU,GRUU
EGSU,GUES
GIIU,GUII
GIOU,GUIO
GIPU,GUIP
GISU,GUIS
GITU,GUIT
GIUX,GUIX
GRSU,GURS
GSTU,GUST
AACH,HACA
ACHS,HACS
AAGH,HAGA
AEGH,HAGE
AGHI,HAGI
AAHJ,HAJA
AHJO,HAJO
AAHL,HALA
AEHL,HALE
AHIL,HALI
AHLO,HALO
AHMS,HAMS
AHSU,HAUS
AAHV,HAVA
EHIL,HELI
EEHL,HELE
EHMS,HEMS
EHST,HETS
EHSU,HEUS
AEHX,HEXA
AHIT,HIAT
AFHI,HIFA
EHMO,HOME
HNOR,HONR
AHOP,HOPA
AHOR,HORA
HORT,HORT
HOST,HOST
HITU,HUIT
EHLU,HULE
AHMU,HUMA
AHNU,HUNA
HNSU,HUNS
HIRU,HURI
HTUU,HUTU
AAII,IAIA
AIIO,IAIO
AIIS,IAIS
DEEI,IDEE
DEII,IDEI
DEIO,IDEO
EINS,IENS
GILU,IGLU
GIIN,IGNI
IILS,ILIS
ILSU,ILUS
AIMM,IMAM
IIMT,IMIT
FILN,INFL
IINR,INRI
INST,INST
AINX,INXA
DIIO,IODI
DIOO,IODO
ILOS,IOLS
IINO,IONI
INOS,IONS
IOST,IOTS
IOPS,IPSO
EIRS,IRES
EIRU,IREU
IIRS,IRIS
IORS,IROS
